site_id,target_time,n_observations,n_valid_unique,n_invalid,n_off_grid,n_duplicate_rows,observed_mean,complete,actual,quality_reason,interval_start,interval_end,label_available_at
turbine_1,2025-10-28T08:00:00Z,6,6,0,0,0,0.695,True,0.695,complete,2025-10-28T08:00:00Z,2025-10-28T09:00:00Z,2025-10-28T09:00:00Z
turbine_1,2025-10-28T09:00:00Z,6,6,0,0,0,0.8016666666666667,True,0.8016666666666667,complete,2025-10-28T09:00:00Z,2025-10-28T10:00:00Z,2025-10-28T10:00:00Z
turbine_1,2025-10-28T10:00:00Z,6,6,0,0,0,0.6933333333333334,True,0.6933333333333334,complete,2025-10-28T10:00:00Z,2025-10-28T11:00:00Z,2025-10-28T11:00:00Z
turbine_1,2025-10-28T11:00:00Z,6,6,0,0,0,0.535,True,0.535,complete,2025-10-28T11:00:00Z,2025-10-28T12:00:00Z,2025-10-28T12:00:00Z
turbine_1,2025-10-28T12:00:00Z,6,6,0,0,0,0.10333333333333333,True,0.10333333333333333,complete,2025-10-28T12:00:00Z,2025-10-28T13:00:00Z,2025-10-28T13:00:00Z
turbine_1,2025-10-28T13:00:00Z,6,6,0,0,0,0.02,True,0.02,complete,2025-10-28T13:00:00Z,2025-10-28T14:00:00Z,2025-10-28T14:00:00Z
turbine_1,2025-10-28T14:00:00Z,6,6,0,0,0,0.05499999999999999,True,0.05499999999999999,complete,2025-10-28T14:00:00Z,2025-10-28T15:00:00Z,2025-10-28T15:00:00Z
turbine_1,2025-10-28T15:00:00Z,6,6,0,0,0,0.02666666666666667,True,0.02666666666666667,complete,2025-10-28T15:00:00Z,2025-10-28T16:00:00Z,2025-10-28T16:00:00Z
turbine_1,2025-10-28T16:00:00Z,6,6,0,0,0,0.011666666666666667,True,0.011666666666666667,complete,2025-10-28T16:00:00Z,2025-10-28T17:00:00Z,2025-10-28T17:00:00Z
turbine_1,2025-10-28T17:00:00Z,6,6,0,0,0,0.02,True,0.02,complete,2025-10-28T17:00:00Z,2025-10-28T18:00:00Z,2025-10-28T18:00:00Z
turbine_1,2025-10-28T18:00:00Z,6,6,0,0,0,0.15166666666666667,True,0.15166666666666667,complete,2025-10-28T18:00:00Z,2025-10-28T19:00:00Z,2025-10-28T19:00:00Z
turbine_1,2025-10-28T19:00:00Z,6,6,0,0,0,0.19499999999999998,True,0.19499999999999998,complete,2025-10-28T19:00:00Z,2025-10-28T20:00:00Z,2025-10-28T20:00:00Z
turbine_1,2025-10-28T20:00:00Z,6,6,0,0,0,0.3033333333333333,True,0.3033333333333333,complete,2025-10-28T20:00:00Z,2025-10-28T21:00:00Z,2025-10-28T21:00:00Z
turbine_1,2025-10-28T21:00:00Z,6,6,0,0,0,0.3233333333333333,True,0.3233333333333333,complete,2025-10-28T21:00:00Z,2025-10-28T22:00:00Z,2025-10-28T22:00:00Z
turbine_1,2025-10-28T22:00:00Z,6,6,0,0,0,0.09499999999999999,True,0.09499999999999999,complete,2025-10-28T22:00:00Z,2025-10-28T23:00:00Z,2025-10-28T23:00:00Z
turbine_1,2025-10-28T23:00:00Z,6,6,0,0,0,0.018333333333333333,True,0.018333333333333333,complete,2025-10-28T23:00:00Z,2025-10-29T00:00:00Z,2025-10-29T00:00:00Z
turbine_1,2025-10-29T00:00:00Z,6,6,0,0,0,0.024999999999999998,True,0.024999999999999998,complete,2025-10-29T00:00:00Z,2025-10-29T01:00:00Z,2025-10-29T01:00:00Z
turbine_1,2025-10-29T01:00:00Z,6,6,0,0,0,0.02,True,0.02,complete,2025-10-29T01:00:00Z,2025-10-29T02:00:00Z,2025-10-29T02:00:00Z
turbine_1,2025-10-29T02:00:00Z,6,6,0,0,0,0.013333333333333334,True,0.013333333333333334,complete,2025-10-29T02:00:00Z,2025-10-29T03:00:00Z,2025-10-29T03:00:00Z
turbine_1,2025-10-29T03:00:00Z,6,6,0,0,0,0.025000000000000005,True,0.025000000000000005,complete,2025-10-29T03:00:00Z,2025-10-29T04:00:00Z,2025-10-29T04:00:00Z
turbine_1,2025-10-29T04:00:00Z,6,6,0,0,0,0.1366666666666667,True,0.1366666666666667,complete,2025-10-29T04:00:00Z,2025-10-29T05:00:00Z,2025-10-29T05:00:00Z
turbine_1,2025-10-29T05:00:00Z,6,6,0,0,0,0.22,True,0.22,complete,2025-10-29T05:00:00Z,2025-10-29T06:00:00Z,2025-10-29T06:00:00Z
turbine_1,2025-10-29T06:00:00Z,6,6,0,0,0,0.145,True,0.145,complete,2025-10-29T06:00:00Z,2025-10-29T07:00:00Z,2025-10-29T07:00:00Z
turbine_1,2025-10-29T07:00:00Z,6,6,0,0,0,0.2733333333333333,True,0.2733333333333333,complete,2025-10-29T07:00:00Z,2025-10-29T08:00:00Z,2025-10-29T08:00:00Z
turbine_1,2025-10-29T08:00:00Z,6,6,0,0,0,0.27666666666666667,True,0.27666666666666667,complete,2025-10-29T08:00:00Z,2025-10-29T09:00:00Z,2025-10-29T09:00:00Z
turbine_1,2025-10-29T09:00:00Z,6,6,0,0,0,0.18500000000000003,True,0.18500000000000003,complete,2025-10-29T09:00:00Z,2025-10-29T10:00:00Z,2025-10-29T10:00:00Z
turbine_1,2025-10-29T10:00:00Z,6,6,0,0,0,0.38166666666666665,True,0.38166666666666665,complete,2025-10-29T10:00:00Z,2025-10-29T11:00:00Z,2025-10-29T11:00:00Z
turbine_1,2025-10-29T11:00:00Z,6,6,0,0,0,0.505,True,0.505,complete,2025-10-29T11:00:00Z,2025-10-29T12:00:00Z,2025-10-29T12:00:00Z
turbine_1,2025-10-29T12:00:00Z,6,6,0,0,0,0.33666666666666667,True,0.33666666666666667,complete,2025-10-29T12:00:00Z,2025-10-29T13:00:00Z,2025-10-29T13:00:00Z
turbine_1,2025-10-29T13:00:00Z,6,6,0,0,0,0.385,True,0.385,complete,2025-10-29T13:00:00Z,2025-10-29T14:00:00Z,2025-10-29T14:00:00Z
turbine_1,2025-10-29T14:00:00Z,6,6,0,0,0,0.425,True,0.425,complete,2025-10-29T14:00:00Z,2025-10-29T15:00:00Z,2025-10-29T15:00:00Z
turbine_1,2025-10-29T15:00:00Z,6,6,0,0,0,0.34833333333333333,True,0.34833333333333333,complete,2025-10-29T15:00:00Z,2025-10-29T16:00:00Z,2025-10-29T16:00:00Z
turbine_1,2025-10-29T16:00:00Z,6,6,0,0,0,0.31666666666666665,True,0.31666666666666665,complete,2025-10-29T16:00:00Z,2025-10-29T17:00:00Z,2025-10-29T17:00:00Z
turbine_1,2025-10-29T17:00:00Z,6,6,0,0,0,0.255,True,0.255,complete,2025-10-29T17:00:00Z,2025-10-29T18:00:00Z,2025-10-29T18:00:00Z
turbine_1,2025-10-29T18:00:00Z,6,6,0,0,0,0.3466666666666667,True,0.3466666666666667,complete,2025-10-29T18:00:00Z,2025-10-29T19:00:00Z,2025-10-29T19:00:00Z
turbine_1,2025-10-29T19:00:00Z,6,6,0,0,0,0.5316666666666666,True,0.5316666666666666,complete,2025-10-29T19:00:00Z,2025-10-29T20:00:00Z,2025-10-29T20:00:00Z
turbine_1,2025-10-29T20:00:00Z,6,6,0,0,0,0.4533333333333333,True,0.4533333333333333,complete,2025-10-29T20:00:00Z,2025-10-29T21:00:00Z,2025-10-29T21:00:00Z
turbine_1,2025-10-29T21:00:00Z,6,6,0,0,0,0.19499999999999998,True,0.19499999999999998,complete,2025-10-29T21:00:00Z,2025-10-29T22:00:00Z,2025-10-29T22:00:00Z
turbine_1,2025-10-29T22:00:00Z,6,6,0,0,0,0.06833333333333334,True,0.06833333333333334,complete,2025-10-29T22:00:00Z,2025-10-29T23:00:00Z,2025-10-29T23:00:00Z
turbine_1,2025-10-29T23:00:00Z,6,6,0,0,0,0.02,True,0.02,complete,2025-10-29T23:00:00Z,2025-10-30T00:00:00Z,2025-10-30T00:00:00Z
turbine_1,2025-10-30T00:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T00:00:00Z,2025-10-30T01:00:00Z,2025-10-30T01:00:00Z
turbine_1,2025-10-30T01:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T01:00:00Z,2025-10-30T02:00:00Z,2025-10-30T02:00:00Z
turbine_1,2025-10-30T02:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T02:00:00Z,2025-10-30T03:00:00Z,2025-10-30T03:00:00Z
turbine_1,2025-10-30T03:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T03:00:00Z,2025-10-30T04:00:00Z,2025-10-30T04:00:00Z
turbine_1,2025-10-30T04:00:00Z,6,6,0,0,0,0.03666666666666667,True,0.03666666666666667,complete,2025-10-30T04:00:00Z,2025-10-30T05:00:00Z,2025-10-30T05:00:00Z
turbine_1,2025-10-30T05:00:00Z,6,6,0,0,0,0.018333333333333333,True,0.018333333333333333,complete,2025-10-30T05:00:00Z,2025-10-30T06:00:00Z,2025-10-30T06:00:00Z
turbine_1,2025-10-30T06:00:00Z,6,6,0,0,0,0.09333333333333334,True,0.09333333333333334,complete,2025-10-30T06:00:00Z,2025-10-30T07:00:00Z,2025-10-30T07:00:00Z
turbine_1,2025-10-30T07:00:00Z,6,6,0,0,0,0.11166666666666668,True,0.11166666666666668,complete,2025-10-30T07:00:00Z,2025-10-30T08:00:00Z,2025-10-30T08:00:00Z
turbine_1,2025-10-30T08:00:00Z,6,6,0,0,0,0.2733333333333333,True,0.2733333333333333,complete,2025-10-30T08:00:00Z,2025-10-30T09:00:00Z,2025-10-30T09:00:00Z
turbine_1,2025-10-30T09:00:00Z,6,6,0,0,0,0.6016666666666667,True,0.6016666666666667,complete,2025-10-30T09:00:00Z,2025-10-30T10:00:00Z,2025-10-30T10:00:00Z
turbine_1,2025-10-30T10:00:00Z,6,6,0,0,0,0.5583333333333333,True,0.5583333333333333,complete,2025-10-30T10:00:00Z,2025-10-30T11:00:00Z,2025-10-30T11:00:00Z
turbine_1,2025-10-30T11:00:00Z,6,6,0,0,0,0.44333333333333336,True,0.44333333333333336,complete,2025-10-30T11:00:00Z,2025-10-30T12:00:00Z,2025-10-30T12:00:00Z
turbine_1,2025-10-30T12:00:00Z,6,6,0,0,0,0.20333333333333334,True,0.20333333333333334,complete,2025-10-30T12:00:00Z,2025-10-30T13:00:00Z,2025-10-30T13:00:00Z
turbine_1,2025-10-30T13:00:00Z,6,6,0,0,0,0.013333333333333334,True,0.013333333333333334,complete,2025-10-30T13:00:00Z,2025-10-30T14:00:00Z,2025-10-30T14:00:00Z
turbine_1,2025-10-30T14:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T14:00:00Z,2025-10-30T15:00:00Z,2025-10-30T15:00:00Z
turbine_1,2025-10-30T15:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T15:00:00Z,2025-10-30T16:00:00Z,2025-10-30T16:00:00Z
turbine_1,2025-10-30T16:00:00Z,6,6,0,0,0,0.05666666666666667,True,0.05666666666666667,complete,2025-10-30T16:00:00Z,2025-10-30T17:00:00Z,2025-10-30T17:00:00Z
turbine_1,2025-10-30T17:00:00Z,6,6,0,0,0,0.11333333333333333,True,0.11333333333333333,complete,2025-10-30T17:00:00Z,2025-10-30T18:00:00Z,2025-10-30T18:00:00Z
turbine_1,2025-10-30T18:00:00Z,6,6,0,0,0,0.07333333333333333,True,0.07333333333333333,complete,2025-10-30T18:00:00Z,2025-10-30T19:00:00Z,2025-10-30T19:00:00Z
turbine_1,2025-10-30T19:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T19:00:00Z,2025-10-30T20:00:00Z,2025-10-30T20:00:00Z
turbine_1,2025-10-30T20:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-30T20:00:00Z,2025-10-30T21:00:00Z,2025-10-30T21:00:00Z
turbine_1,2025-10-30T21:00:00Z,6,6,0,0,0,0.08166666666666667,True,0.08166666666666667,complete,2025-10-30T21:00:00Z,2025-10-30T22:00:00Z,2025-10-30T22:00:00Z
turbine_1,2025-10-30T22:00:00Z,6,6,0,0,0,0.24,True,0.24,complete,2025-10-30T22:00:00Z,2025-10-30T23:00:00Z,2025-10-30T23:00:00Z
turbine_1,2025-10-30T23:00:00Z,6,6,0,0,0,0.39166666666666666,True,0.39166666666666666,complete,2025-10-30T23:00:00Z,2025-10-31T00:00:00Z,2025-10-31T00:00:00Z
turbine_1,2025-10-31T00:00:00Z,6,6,0,0,0,0.6083333333333333,True,0.6083333333333333,complete,2025-10-31T00:00:00Z,2025-10-31T01:00:00Z,2025-10-31T01:00:00Z
turbine_1,2025-10-31T01:00:00Z,6,6,0,0,0,0.7599999999999999,True,0.7599999999999999,complete,2025-10-31T01:00:00Z,2025-10-31T02:00:00Z,2025-10-31T02:00:00Z
turbine_1,2025-10-31T02:00:00Z,6,6,0,0,0,0.73,True,0.73,complete,2025-10-31T02:00:00Z,2025-10-31T03:00:00Z,2025-10-31T03:00:00Z
turbine_1,2025-10-31T03:00:00Z,6,6,0,0,0,0.42333333333333334,True,0.42333333333333334,complete,2025-10-31T03:00:00Z,2025-10-31T04:00:00Z,2025-10-31T04:00:00Z
turbine_1,2025-10-31T04:00:00Z,6,6,0,0,0,0.27,True,0.27,complete,2025-10-31T04:00:00Z,2025-10-31T05:00:00Z,2025-10-31T05:00:00Z
turbine_1,2025-10-31T05:00:00Z,6,6,0,0,0,0.9700000000000001,True,0.9700000000000001,complete,2025-10-31T05:00:00Z,2025-10-31T06:00:00Z,2025-10-31T06:00:00Z
turbine_1,2025-10-31T06:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-10-31T06:00:00Z,2025-10-31T07:00:00Z,2025-10-31T07:00:00Z
turbine_1,2025-10-31T07:00:00Z,6,6,0,0,0,0.9883333333333333,True,0.9883333333333333,complete,2025-10-31T07:00:00Z,2025-10-31T08:00:00Z,2025-10-31T08:00:00Z
turbine_1,2025-10-31T08:00:00Z,6,6,0,0,0,0.98,True,0.98,complete,2025-10-31T08:00:00Z,2025-10-31T09:00:00Z,2025-10-31T09:00:00Z
turbine_1,2025-10-31T09:00:00Z,6,6,0,0,0,0.9416666666666668,True,0.9416666666666668,complete,2025-10-31T09:00:00Z,2025-10-31T10:00:00Z,2025-10-31T10:00:00Z
turbine_1,2025-10-31T10:00:00Z,6,6,0,0,0,0.7733333333333333,True,0.7733333333333333,complete,2025-10-31T10:00:00Z,2025-10-31T11:00:00Z,2025-10-31T11:00:00Z
turbine_1,2025-10-31T11:00:00Z,6,6,0,0,0,0.445,True,0.445,complete,2025-10-31T11:00:00Z,2025-10-31T12:00:00Z,2025-10-31T12:00:00Z
turbine_1,2025-10-31T12:00:00Z,6,6,0,0,0,0.54,True,0.54,complete,2025-10-31T12:00:00Z,2025-10-31T13:00:00Z,2025-10-31T13:00:00Z
turbine_1,2025-10-31T13:00:00Z,6,6,0,0,0,0.17166666666666666,True,0.17166666666666666,complete,2025-10-31T13:00:00Z,2025-10-31T14:00:00Z,2025-10-31T14:00:00Z
turbine_1,2025-10-31T14:00:00Z,6,6,0,0,0,0.10833333333333334,True,0.10833333333333334,complete,2025-10-31T14:00:00Z,2025-10-31T15:00:00Z,2025-10-31T15:00:00Z
turbine_1,2025-10-31T15:00:00Z,6,6,0,0,0,0.013333333333333334,True,0.013333333333333334,complete,2025-10-31T15:00:00Z,2025-10-31T16:00:00Z,2025-10-31T16:00:00Z
turbine_1,2025-10-31T16:00:00Z,6,6,0,0,0,0.05000000000000001,True,0.05000000000000001,complete,2025-10-31T16:00:00Z,2025-10-31T17:00:00Z,2025-10-31T17:00:00Z
turbine_1,2025-10-31T17:00:00Z,6,6,0,0,0,0.21,True,0.21,complete,2025-10-31T17:00:00Z,2025-10-31T18:00:00Z,2025-10-31T18:00:00Z
turbine_1,2025-10-31T18:00:00Z,6,6,0,0,0,0.30833333333333335,True,0.30833333333333335,complete,2025-10-31T18:00:00Z,2025-10-31T19:00:00Z,2025-10-31T19:00:00Z
turbine_1,2025-10-31T19:00:00Z,6,6,0,0,0,0.09666666666666666,True,0.09666666666666666,complete,2025-10-31T19:00:00Z,2025-10-31T20:00:00Z,2025-10-31T20:00:00Z
turbine_1,2025-10-31T20:00:00Z,6,6,0,0,0,0.12666666666666668,True,0.12666666666666668,complete,2025-10-31T20:00:00Z,2025-10-31T21:00:00Z,2025-10-31T21:00:00Z
turbine_1,2025-10-31T21:00:00Z,6,6,0,0,0,0.5316666666666666,True,0.5316666666666666,complete,2025-10-31T21:00:00Z,2025-10-31T22:00:00Z,2025-10-31T22:00:00Z
turbine_1,2025-10-31T22:00:00Z,6,6,0,0,0,0.6583333333333333,True,0.6583333333333333,complete,2025-10-31T22:00:00Z,2025-10-31T23:00:00Z,2025-10-31T23:00:00Z
turbine_1,2025-10-31T23:00:00Z,6,6,0,0,0,0.98,True,0.98,complete,2025-10-31T23:00:00Z,2025-11-01T00:00:00Z,2025-11-01T00:00:00Z
turbine_1,2025-11-01T00:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T00:00:00Z,2025-11-01T01:00:00Z,2025-11-01T01:00:00Z
turbine_1,2025-11-01T01:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T01:00:00Z,2025-11-01T02:00:00Z,2025-11-01T02:00:00Z
turbine_1,2025-11-01T02:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T02:00:00Z,2025-11-01T03:00:00Z,2025-11-01T03:00:00Z
turbine_1,2025-11-01T03:00:00Z,6,6,0,0,0,0.9866666666666667,True,0.9866666666666667,complete,2025-11-01T03:00:00Z,2025-11-01T04:00:00Z,2025-11-01T04:00:00Z
turbine_1,2025-11-01T04:00:00Z,6,6,0,0,0,0.9533333333333333,True,0.9533333333333333,complete,2025-11-01T04:00:00Z,2025-11-01T05:00:00Z,2025-11-01T05:00:00Z
turbine_1,2025-11-01T05:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T05:00:00Z,2025-11-01T06:00:00Z,2025-11-01T06:00:00Z
turbine_1,2025-11-01T06:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T06:00:00Z,2025-11-01T07:00:00Z,2025-11-01T07:00:00Z
turbine_1,2025-11-01T07:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T07:00:00Z,2025-11-01T08:00:00Z,2025-11-01T08:00:00Z
turbine_1,2025-11-01T08:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T08:00:00Z,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
turbine_1,2025-11-01T09:00:00Z,6,6,0,0,0,0.9883333333333333,True,0.9883333333333333,complete,2025-11-01T09:00:00Z,2025-11-01T10:00:00Z,2025-11-01T10:00:00Z
turbine_1,2025-11-01T10:00:00Z,6,6,0,0,0,0.9899999999999999,True,0.9899999999999999,complete,2025-11-01T10:00:00Z,2025-11-01T11:00:00Z,2025-11-01T11:00:00Z
turbine_1,2025-11-01T11:00:00Z,6,6,0,0,0,0.965,True,0.965,complete,2025-11-01T11:00:00Z,2025-11-01T12:00:00Z,2025-11-01T12:00:00Z
turbine_1,2025-11-01T12:00:00Z,6,6,0,0,0,0.8616666666666667,True,0.8616666666666667,complete,2025-11-01T12:00:00Z,2025-11-01T13:00:00Z,2025-11-01T13:00:00Z
turbine_1,2025-11-01T13:00:00Z,6,6,0,0,0,0.6083333333333333,True,0.6083333333333333,complete,2025-11-01T13:00:00Z,2025-11-01T14:00:00Z,2025-11-01T14:00:00Z
turbine_1,2025-11-01T14:00:00Z,6,6,0,0,0,0.29333333333333333,True,0.29333333333333333,complete,2025-11-01T14:00:00Z,2025-11-01T15:00:00Z,2025-11-01T15:00:00Z
turbine_1,2025-11-01T15:00:00Z,6,6,0,0,0,0.22166666666666668,True,0.22166666666666668,complete,2025-11-01T15:00:00Z,2025-11-01T16:00:00Z,2025-11-01T16:00:00Z
turbine_1,2025-11-01T16:00:00Z,6,6,0,0,0,0.22833333333333336,True,0.22833333333333336,complete,2025-11-01T16:00:00Z,2025-11-01T17:00:00Z,2025-11-01T17:00:00Z
turbine_1,2025-11-01T17:00:00Z,6,6,0,0,0,0.14666666666666667,True,0.14666666666666667,complete,2025-11-01T17:00:00Z,2025-11-01T18:00:00Z,2025-11-01T18:00:00Z
turbine_1,2025-11-01T18:00:00Z,6,6,0,0,0,0.034999999999999996,True,0.034999999999999996,complete,2025-11-01T18:00:00Z,2025-11-01T19:00:00Z,2025-11-01T19:00:00Z
turbine_1,2025-11-01T19:00:00Z,6,6,0,0,0,0.021666666666666667,True,0.021666666666666667,complete,2025-11-01T19:00:00Z,2025-11-01T20:00:00Z,2025-11-01T20:00:00Z
turbine_1,2025-11-01T20:00:00Z,6,6,0,0,0,0.15166666666666667,True,0.15166666666666667,complete,2025-11-01T20:00:00Z,2025-11-01T21:00:00Z,2025-11-01T21:00:00Z
turbine_1,2025-11-01T21:00:00Z,6,6,0,0,0,0.5666666666666667,True,0.5666666666666667,complete,2025-11-01T21:00:00Z,2025-11-01T22:00:00Z,2025-11-01T22:00:00Z
turbine_1,2025-11-01T22:00:00Z,6,6,0,0,0,0.3933333333333333,True,0.3933333333333333,complete,2025-11-01T22:00:00Z,2025-11-01T23:00:00Z,2025-11-01T23:00:00Z
turbine_1,2025-11-01T23:00:00Z,6,6,0,0,0,0.9466666666666667,True,0.9466666666666667,complete,2025-11-01T23:00:00Z,2025-11-02T00:00:00Z,2025-11-02T00:00:00Z
turbine_1,2025-11-02T00:00:00Z,6,6,0,0,0,0.77,True,0.77,complete,2025-11-02T00:00:00Z,2025-11-02T01:00:00Z,2025-11-02T01:00:00Z
turbine_1,2025-11-02T01:00:00Z,6,6,0,0,0,0.9916666666666667,True,0.9916666666666667,complete,2025-11-02T01:00:00Z,2025-11-02T02:00:00Z,2025-11-02T02:00:00Z
turbine_1,2025-11-02T02:00:00Z,6,6,0,0,0,0.9883333333333333,True,0.9883333333333333,complete,2025-11-02T02:00:00Z,2025-11-02T03:00:00Z,2025-11-02T03:00:00Z
turbine_1,2025-11-02T03:00:00Z,6,6,0,0,0,0.9766666666666666,True,0.9766666666666666,complete,2025-11-02T03:00:00Z,2025-11-02T04:00:00Z,2025-11-02T04:00:00Z
turbine_1,2025-11-02T04:00:00Z,6,6,0,0,0,0.8366666666666666,True,0.8366666666666666,complete,2025-11-02T04:00:00Z,2025-11-02T05:00:00Z,2025-11-02T05:00:00Z
turbine_1,2025-11-02T05:00:00Z,6,6,0,0,0,0.915,True,0.915,complete,2025-11-02T05:00:00Z,2025-11-02T06:00:00Z,2025-11-02T06:00:00Z
turbine_1,2025-11-02T06:00:00Z,6,6,0,0,0,0.9633333333333334,True,0.9633333333333334,complete,2025-11-02T06:00:00Z,2025-11-02T07:00:00Z,2025-11-02T07:00:00Z
turbine_1,2025-11-02T07:00:00Z,6,6,0,0,0,0.965,True,0.965,complete,2025-11-02T07:00:00Z,2025-11-02T08:00:00Z,2025-11-02T08:00:00Z
turbine_1,2025-11-02T08:00:00Z,6,6,0,0,0,0.9633333333333333,True,0.9633333333333333,complete,2025-11-02T08:00:00Z,2025-11-02T09:00:00Z,2025-11-02T09:00:00Z
turbine_1,2025-11-02T09:00:00Z,6,6,0,0,0,0.8866666666666667,True,0.8866666666666667,complete,2025-11-02T09:00:00Z,2025-11-02T10:00:00Z,2025-11-02T10:00:00Z
turbine_1,2025-11-02T10:00:00Z,6,6,0,0,0,0.7233333333333333,True,0.7233333333333333,complete,2025-11-02T10:00:00Z,2025-11-02T11:00:00Z,2025-11-02T11:00:00Z
turbine_1,2025-11-02T11:00:00Z,6,6,0,0,0,0.42,True,0.42,complete,2025-11-02T11:00:00Z,2025-11-02T12:00:00Z,2025-11-02T12:00:00Z
turbine_1,2025-11-02T12:00:00Z,6,6,0,0,0,0.17,True,0.17,complete,2025-11-02T12:00:00Z,2025-11-02T13:00:00Z,2025-11-02T13:00:00Z
turbine_1,2025-11-02T13:00:00Z,6,6,0,0,0,0.155,True,0.155,complete,2025-11-02T13:00:00Z,2025-11-02T14:00:00Z,2025-11-02T14:00:00Z
turbine_1,2025-11-02T14:00:00Z,6,6,0,0,0,0.49499999999999994,True,0.49499999999999994,complete,2025-11-02T14:00:00Z,2025-11-02T15:00:00Z,2025-11-02T15:00:00Z
turbine_1,2025-11-02T15:00:00Z,6,6,0,0,0,0.29833333333333334,True,0.29833333333333334,complete,2025-11-02T15:00:00Z,2025-11-02T16:00:00Z,2025-11-02T16:00:00Z
turbine_1,2025-11-02T16:00:00Z,6,6,0,0,0,0.26333333333333336,True,0.26333333333333336,complete,2025-11-02T16:00:00Z,2025-11-02T17:00:00Z,2025-11-02T17:00:00Z
turbine_1,2025-11-02T17:00:00Z,6,6,0,0,0,0.06333333333333334,True,0.06333333333333334,complete,2025-11-02T17:00:00Z,2025-11-02T18:00:00Z,2025-11-02T18:00:00Z
turbine_1,2025-11-02T18:00:00Z,6,6,0,0,0,0.06166666666666667,True,0.06166666666666667,complete,2025-11-02T18:00:00Z,2025-11-02T19:00:00Z,2025-11-02T19:00:00Z
turbine_1,2025-11-02T19:00:00Z,6,6,0,0,0,0.041666666666666664,True,0.041666666666666664,complete,2025-11-02T19:00:00Z,2025-11-02T20:00:00Z,2025-11-02T20:00:00Z
turbine_1,2025-11-02T20:00:00Z,6,6,0,0,0,0.043333333333333335,True,0.043333333333333335,complete,2025-11-02T20:00:00Z,2025-11-02T21:00:00Z,2025-11-02T21:00:00Z
turbine_1,2025-11-02T21:00:00Z,6,6,0,0,0,0.016666666666666666,True,0.016666666666666666,complete,2025-11-02T21:00:00Z,2025-11-02T22:00:00Z,2025-11-02T22:00:00Z
turbine_1,2025-11-02T22:00:00Z,6,6,0,0,0,0.075,True,0.075,complete,2025-11-02T22:00:00Z,2025-11-02T23:00:00Z,2025-11-02T23:00:00Z
turbine_1,2025-11-02T23:00:00Z,6,6,0,0,0,0.03166666666666667,True,0.03166666666666667,complete,2025-11-02T23:00:00Z,2025-11-03T00:00:00Z,2025-11-03T00:00:00Z
turbine_1,2025-11-03T00:00:00Z,6,6,0,0,0,0.016666666666666666,True,0.016666666666666666,complete,2025-11-03T00:00:00Z,2025-11-03T01:00:00Z,2025-11-03T01:00:00Z
turbine_1,2025-11-03T01:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-11-03T01:00:00Z,2025-11-03T02:00:00Z,2025-11-03T02:00:00Z
turbine_1,2025-11-03T02:00:00Z,6,6,0,0,0,0.021666666666666667,True,0.021666666666666667,complete,2025-11-03T02:00:00Z,2025-11-03T03:00:00Z,2025-11-03T03:00:00Z
turbine_1,2025-11-03T03:00:00Z,6,6,0,0,0,0.08833333333333333,True,0.08833333333333333,complete,2025-11-03T03:00:00Z,2025-11-03T04:00:00Z,2025-11-03T04:00:00Z
turbine_1,2025-11-03T04:00:00Z,6,6,0,0,0,0.043333333333333335,True,0.043333333333333335,complete,2025-11-03T04:00:00Z,2025-11-03T05:00:00Z,2025-11-03T05:00:00Z
turbine_1,2025-11-03T05:00:00Z,6,6,0,0,0,0.045000000000000005,True,0.045000000000000005,complete,2025-11-03T05:00:00Z,2025-11-03T06:00:00Z,2025-11-03T06:00:00Z
turbine_1,2025-11-03T06:00:00Z,6,6,0,0,0,0.12,True,0.12,complete,2025-11-03T06:00:00Z,2025-11-03T07:00:00Z,2025-11-03T07:00:00Z
turbine_1,2025-11-03T07:00:00Z,6,6,0,0,0,0.13833333333333334,True,0.13833333333333334,complete,2025-11-03T07:00:00Z,2025-11-03T08:00:00Z,2025-11-03T08:00:00Z
